"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetOrder","canGetOrder()",""
"passed","Sat Mar 26 23:26:48 GMT 2022","Sat Mar 26 23:26:48 GMT 2022","28","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldReturnUnauthorizedWhenRequestRegisterPage","itShouldReturnUnauthorizedWhenRequestRegisterPage()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetFinishedOrders","canGetFinishedOrders()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","50","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsBeverageCantBeProcessedException","processBeverageThrowsBeverageCantBeProcessedException()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","40","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","16","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnResetBalanceRequest","itShouldReturnUnauthorizedOnResetBalanceRequest()",""
"passed","Sat Mar 26 23:26:54 GMT 2022","Sat Mar 26 23:26:54 GMT 2022","11","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnAppInfo","itShouldReturnAppInfo()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","29","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc()",""
"passed","Sat Mar 26 23:26:42 GMT 2022","Sat Mar 26 23:26:42 GMT 2022","30","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdatePriceAndVolumeAndModificationDate","itShouldUpdatePriceAndVolumeAndModificationDate()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","9","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnProcessBeverageRequest","itShouldReturnUnauthorizedOnProcessBeverageRequest()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","7","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrdersListRequest","itShouldReturnUnauthorizedOnOrdersListRequest()",""
"passed","Sat Mar 26 23:26:56 GMT 2022","Sat Mar 26 23:26:56 GMT 2022","16","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldReturnUnauthorizedOnAddAvailableVolumeRequest","itShouldReturnUnauthorizedOnAddAvailableVolumeRequest()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Sat Mar 26 23:26:54 GMT 2022","Sat Mar 26 23:26:54 GMT 2022","8","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnRestConfigRequest","itShouldReturnUnauthorizedOnRestConfigRequest()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","15","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldCreateOrder","itShouldCreateOrder()",""
"passed","Sat Mar 26 23:26:47 GMT 2022","Sat Mar 26 23:26:48 GMT 2022","98","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldCreateNewUser","itShouldCreateNewUser()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","2","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","homeControllerLoads","homeControllerLoads()",""
"passed","Sat Mar 26 23:26:56 GMT 2022","Sat Mar 26 23:26:56 GMT 2022","17","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldReturnUnauthorizedOnBeveragesRequest","itShouldReturnUnauthorizedOnBeveragesRequest()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","41","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canPassBeveragesToStatus","canPassBeveragesToStatus()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","registerControllerLoads","registerControllerLoads()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddMoreBeverage","canAddMoreBeverage()",""
"skipped","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","0","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","122","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldAddBeverage","itShouldAddBeverage()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","58","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc()",""
"passed","Sat Mar 26 23:26:42 GMT 2022","Sat Mar 26 23:26:42 GMT 2022","44","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldFindBeverageVolumesByBeverage","itShouldFindBeverageVolumesByBeverage()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","12","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldRemoveBeverage","itShouldRemoveBeverage()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","100","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetBeverages","canGetBeverages()",""
"passed","Sat Mar 26 23:26:42 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","129","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldFindBeveragesByExistingOrderIdUnsorted","itShouldFindBeveragesByExistingOrderIdUnsorted()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","35","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddNewBeverage","canAddNewBeverage()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","2","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetVolumes","canGetVolumes()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","15","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnOrder","itShouldReturnOrder()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","10","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldFindExistingUserByUsername","itShouldFindExistingUserByUsername()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","8","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrdersDeleteRequest","itShouldReturnUnauthorizedOnOrdersDeleteRequest()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","16","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldAddBalance","itShouldAddBalance()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","64","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc()",""
"passed","Sat Mar 26 23:26:42 GMT 2022","Sat Mar 26 23:26:42 GMT 2022","26","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdateVolumeAndModificationDate","itShouldUpdateVolumeAndModificationDate()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","15","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotFindOrderByOwnerAndActive","itShouldNotFindOrderByOwnerAndActive()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsFakeCoinException","addBalanceThrowsFakeCoinException()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","resetBalanceThrowsEntityNotFoundException_order","resetBalanceThrowsEntityNotFoundException_order()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","18","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldProcessBeverage","itShouldProcessBeverage()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","95","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","willThrowWhenUsernameIsTaken","willThrowWhenUsernameIsTaken()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","8","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnAddBalanceRequest","itShouldReturnUnauthorizedOnAddBalanceRequest()",""
"passed","Sat Mar 26 23:26:48 GMT 2022","Sat Mar 26 23:26:48 GMT 2022","23","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldReturnRegisterPage","itShouldReturnRegisterPage()",""
"passed","Sat Mar 26 23:26:42 GMT 2022","Sat Mar 26 23:26:42 GMT 2022","227","","Тесты репозитория BeveragesRepository","","com.sbt.pprb.qa.test_task.repository.BeveragesRepositoryTest","itShouldUpdateBeverageAvailableVolume","itShouldUpdateBeverageAvailableVolume()",""
"skipped","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","0","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","throwsExceptionWhenRunJob","throwsExceptionWhenRunJob()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canDeleteOrder","canDeleteOrder()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsEntityNotFoundException_order","addBalanceThrowsEntityNotFoundException_order()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","30","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canGetUserByUsername","canGetUserByUsername()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canCreateOrder","canCreateOrder()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSubmitOrder","canSubmitOrder()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","2","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","applicationInfoControllerLoads","applicationInfoControllerLoads()",""
"passed","Sat Mar 26 23:26:54 GMT 2022","Sat Mar 26 23:26:54 GMT 2022","10","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnAppInfoRequest","itShouldReturnUnauthorizedOnAppInfoRequest()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","18","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldNotFindUserByUsername","itShouldNotFindUserByUsername()",""
"passed","Sat Mar 26 23:26:56 GMT 2022","Sat Mar 26 23:26:56 GMT 2022","42","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldReturnBeverages","itShouldReturnBeverages()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","11","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnSelectIceRequest","itShouldReturnUnauthorizedOnSelectIceRequest()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","2","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","beverageControllerLoads","beverageControllerLoads()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","4","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_order","addBeverageThrowsEntityNotFoundException_order()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsIllegalArgumentException","processBeverageThrowsIllegalArgumentException()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_beverageVolume","addBeverageThrowsEntityNotFoundException_beverageVolume()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","9","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldDeleteOrder","itShouldDeleteOrder()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","10","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnAddBeverageRequest","itShouldReturnUnauthorizedOnAddBeverageRequest()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","28","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetAppInfo","canGetAppInfo()",""
"passed","Sat Mar 26 23:26:54 GMT 2022","Sat Mar 26 23:26:54 GMT 2022","13","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnDbConfig","itShouldReturnDbConfig()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","8","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrderCreateRequest","itShouldReturnUnauthorizedOnOrderCreateRequest()",""
"passed","Sat Mar 26 23:26:47 GMT 2022","Sat Mar 26 23:26:47 GMT 2022","539","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldThrowUsernameAlreadyTakenException","itShouldThrowUsernameAlreadyTakenException()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","78","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotDeleteNotActiveOrdersByOwner","itShouldNotDeleteNotActiveOrdersByOwner()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","getOrderThrowsEntityNotFoundException","getOrderThrowsEntityNotFoundException()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","7","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetRestConfig","canGetRestConfig()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","15","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldSelectIce","itShouldSelectIce()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","7","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrderRequest","itShouldReturnUnauthorizedOnOrderRequest()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsBeverageCantBeSelectedException","addBeverageThrowsBeverageCantBeSelectedException()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","18","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnRemoveBeverageRequest","itShouldReturnUnauthorizedOnRemoveBeverageRequest()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","20","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldDeleteActiveOrderByOwner","itShouldDeleteActiveOrderByOwner()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","1","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetDbConfig","canGetDbConfig()",""
"passed","Sat Mar 26 23:26:54 GMT 2022","Sat Mar 26 23:26:54 GMT 2022","8","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnDbConfigRequest","itShouldReturnUnauthorizedOnDbConfigRequest()",""
"passed","Sat Mar 26 23:26:43 GMT 2022","Sat Mar 26 23:26:43 GMT 2022","7","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldGetCorrectNextOrderNumberByOne","itShouldGetCorrectNextOrderNumberByOne()",""
"passed","Sat Mar 26 23:26:56 GMT 2022","Sat Mar 26 23:26:56 GMT 2022","20","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldAddAvailableVolume","itShouldAddAvailableVolume()",""
"passed","Sat Mar 26 23:26:52 GMT 2022","Sat Mar 26 23:26:52 GMT 2022","31","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnOrdersList","itShouldReturnOrdersList()",""
"passed","Sat Mar 26 23:26:42 GMT 2022","Sat Mar 26 23:26:42 GMT 2022","55","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdatePriceAndModificationDate","itShouldUpdatePriceAndModificationDate()",""
"passed","Sat Mar 26 23:26:59 GMT 2022","Sat Mar 26 23:26:59 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","cantDeleteFinishedOrders","cantDeleteFinishedOrders()",""
"passed","Sat Mar 26 23:26:58 GMT 2022","Sat Mar 26 23:26:58 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeBeverage","canTakeBeverage()",""
