"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSelectIce","canSelectIce()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","orderControllerLoads","orderControllerLoads()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","50","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdatePriceAndModificationDate","itShouldUpdatePriceAndModificationDate()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","66","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","36","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldFindBeverageVolumesByBeverage","itShouldFindBeverageVolumesByBeverage()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsBeverageCantBeSelectedException","addBeverageThrowsBeverageCantBeSelectedException()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSubmitOrder","canSubmitOrder()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetActiveOrder","canGetActiveOrder()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canAddVolume","canAddVolume()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canCreateOrder","canCreateOrder()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","29","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdateVolumeAndModificationDate","itShouldUpdateVolumeAndModificationDate()",""
"skipped","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","0","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsEntityNotFoundException_order","addBalanceThrowsEntityNotFoundException_order()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","1","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetDbConfig","canGetDbConfig()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","59","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsBeverageCantBeProcessedException","processBeverageThrowsBeverageCantBeProcessedException()",""
"skipped","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","0","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","throwsExceptionWhenRunJob","throwsExceptionWhenRunJob()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","5","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeLastBeverage","canTakeLastBeverage()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","10","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldGetCorrectNextOrderNumberByOne","itShouldGetCorrectNextOrderNumberByOne()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","homeControllerLoads","homeControllerLoads()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsFakeCoinException","addBalanceThrowsFakeCoinException()",""
"passed","Sun Mar 20 21:05:48 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","235","","Тесты репозитория BeveragesRepository","","com.sbt.pprb.qa.test_task.repository.BeveragesRepositoryTest","itShouldUpdateBeverageAvailableVolume","itShouldUpdateBeverageAvailableVolume()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","32","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canGetUserByUsername","canGetUserByUsername()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddMoreBeverage","canAddMoreBeverage()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","1","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetRestConfig","canGetRestConfig()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","125","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","willThrowWhenUsernameIsTaken","willThrowWhenUsernameIsTaken()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canRemoveBeverage","canRemoveBeverage()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","beverageControllerLoads","beverageControllerLoads()",""
"passed","Sun Mar 20 21:05:50 GMT 2022","Sun Mar 20 21:05:50 GMT 2022","8","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldFindExistingUserByUsername","itShouldFindExistingUserByUsername()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","18","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldDeleteActiveOrderByOwner","itShouldDeleteActiveOrderByOwner()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","getOrderThrowsEntityNotFoundException","getOrderThrowsEntityNotFoundException()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsIllegalArgumentException","processBeverageThrowsIllegalArgumentException()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","157","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetBeverages","canGetBeverages()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canDeleteOrder","canDeleteOrder()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","172","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldFindBeveragesByExistingOrderIdUnsorted","itShouldFindBeveragesByExistingOrderIdUnsorted()",""
"passed","Sun Mar 20 21:05:50 GMT 2022","Sun Mar 20 21:05:50 GMT 2022","22","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrderByOwnerAndActive","itShouldFindOrderByOwnerAndActive()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","4","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","cantDeleteFinishedOrders","cantDeleteFinishedOrders()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetOrder","canGetOrder()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddBalanceAndChangeAmountOf10To500","canAddBalanceAndChangeAmountOf10To500()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","51","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetVolumes","canGetVolumes()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","5","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","registerControllerLoads","registerControllerLoads()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","93","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetAppInfo","canGetAppInfo()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","54","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_order","addBeverageThrowsEntityNotFoundException_order()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","16","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotFindOrderByOwnerAndActive","itShouldNotFindOrderByOwnerAndActive()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","9","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","applicationInfoControllerLoads","applicationInfoControllerLoads()",""
"passed","Sun Mar 20 21:05:49 GMT 2022","Sun Mar 20 21:05:49 GMT 2022","61","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","38","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canPassBeveragesToStatus","canPassBeveragesToStatus()",""
"passed","Sun Mar 20 21:05:54 GMT 2022","Sun Mar 20 21:05:54 GMT 2022","4","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canResetBalance","canResetBalance()",""
