"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","65","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddNewBeverage","canAddNewBeverage()",""
"passed","Mon Mar 28 20:15:54 GMT 2022","Mon Mar 28 20:15:54 GMT 2022","11","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnAppInfo","itShouldReturnAppInfo()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:43 GMT 2022","35","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdateVolumeAndModificationDate","itShouldUpdateVolumeAndModificationDate()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canDeleteOrder","canDeleteOrder()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","21","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","throwsExceptionWhenRunJob","throwsExceptionWhenRunJob()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","4","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canResetBalance","canResetBalance()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:43 GMT 2022","16","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotFindOrderByOwnerAndActive","itShouldNotFindOrderByOwnerAndActive()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","resetBalanceThrowsEntityNotFoundException_order","resetBalanceThrowsEntityNotFoundException_order()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","9","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldGetCorrectNextOrderNumberByOne","itShouldGetCorrectNextOrderNumberByOne()",""
"broken","Mon Mar 28 20:15:46 GMT 2022","Mon Mar 28 20:15:46 GMT 2022","2","","Тесты фильтров запросов (SecurityConfig)","","com.sbt.pprb.qa.test_task.controller.mvc.SecurityFiltersTest","itShouldAddHintHeaders","itShouldAddHintHeaders()",""
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","72","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","getOrderThrowsEntityNotFoundException","getOrderThrowsEntityNotFoundException()",""
"passed","Mon Mar 28 20:15:54 GMT 2022","Mon Mar 28 20:15:54 GMT 2022","154","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnDbConfig","itShouldReturnDbConfig()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsFakeCoinException","addBalanceThrowsFakeCoinException()",""
"broken","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","3","","com.sbt.pprb.qa.test_task.batch.BeverageProcessingJobTest","","com.sbt.pprb.qa.test_task.batch.BeverageProcessingJobTest","givenBeverage_whenJobExecuted_thenSuccess","givenBeverage_whenJobExecuted_thenSuccess()",""
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","32","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canGetUserByUsername","canGetUserByUsername()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:43 GMT 2022","61","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc()",""
"broken","Mon Mar 28 20:15:57 GMT 2022","Mon Mar 28 20:15:57 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","registerControllerLoads","registerControllerLoads()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canAddVolume","canAddVolume()",""
"broken","Mon Mar 28 20:15:47 GMT 2022","Mon Mar 28 20:15:47 GMT 2022","1","","Тесты фильтров запросов (SecurityConfig)","","com.sbt.pprb.qa.test_task.controller.mvc.SecurityFiltersTest","itShouldReturnRegisterPage","itShouldReturnRegisterPage()",""
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","38","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldDeleteActiveOrderByOwner","itShouldDeleteActiveOrderByOwner()",""
"passed","Mon Mar 28 20:15:54 GMT 2022","Mon Mar 28 20:15:54 GMT 2022","16","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnRestConfig","itShouldReturnRestConfig()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","4","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_beverageVolume","addBeverageThrowsEntityNotFoundException_beverageVolume()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetVolumes","canGetVolumes()",""
"passed","Mon Mar 28 20:15:53 GMT 2022","Mon Mar 28 20:15:54 GMT 2022","76","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnDbConfigRequest","itShouldReturnUnauthorizedOnDbConfigRequest()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSelectIce","canSelectIce()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","29","","Тесты сервиса UserDetailsServiceImpl","","com.sbt.pprb.qa.test_task.service.UserDetailsServiceImplTest","itShouldReturnUserDetails","itShouldReturnUserDetails()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","3","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canPassBeveragesToStatus","canPassBeveragesToStatus()",""
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","9","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldNotFindUserByUsername","itShouldNotFindUserByUsername()",""
"broken","Mon Mar 28 20:15:59 GMT 2022","Mon Mar 28 20:15:59 GMT 2022","1","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","applicationInfoControllerLoads","applicationInfoControllerLoads()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canRemoveBeverage","canRemoveBeverage()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","3","","Тесты сервиса UserDetailsServiceImpl","","com.sbt.pprb.qa.test_task.service.UserDetailsServiceImplTest","itShouldThrowUsernameNotFoundException","itShouldThrowUsernameNotFoundException()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddBalanceAndChangeAmountOf10To500","canAddBalanceAndChangeAmountOf10To500()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:43 GMT 2022","246","","Тесты репозитория BeveragesRepository","","com.sbt.pprb.qa.test_task.repository.BeveragesRepositoryTest","itShouldUpdateBeverageAvailableVolume","itShouldUpdateBeverageAvailableVolume()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","42","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetAppInfo","canGetAppInfo()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","4","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeBeverage","canTakeBeverage()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsEntityNotFoundException_order","addBalanceThrowsEntityNotFoundException_order()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetFinishedOrders","canGetFinishedOrders()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:43 GMT 2022","69","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_order","addBeverageThrowsEntityNotFoundException_order()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","16","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetDbConfig","canGetDbConfig()",""
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","90","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotDeleteNotActiveOrdersByOwner","itShouldNotDeleteNotActiveOrdersByOwner()",""
"broken","Mon Mar 28 20:16:00 GMT 2022","Mon Mar 28 20:16:00 GMT 2022","0","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","orderControllerLoads","orderControllerLoads()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetRestConfig","canGetRestConfig()",""
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","18","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrderByOwnerAndActive","itShouldFindOrderByOwnerAndActive()",""
"passed","Mon Mar 28 20:15:54 GMT 2022","Mon Mar 28 20:15:54 GMT 2022","8","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnRestConfigRequest","itShouldReturnUnauthorizedOnRestConfigRequest()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetOrder","canGetOrder()",""
"passed","Mon Mar 28 20:15:44 GMT 2022","Mon Mar 28 20:15:44 GMT 2022","7","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldFindExistingUserByUsername","itShouldFindExistingUserByUsername()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:43 GMT 2022","25","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdatePriceAndVolumeAndModificationDate","itShouldUpdatePriceAndVolumeAndModificationDate()",""
"passed","Mon Mar 28 20:15:43 GMT 2022","Mon Mar 28 20:15:43 GMT 2022","158","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldFindBeveragesByExistingOrderIdUnsorted","itShouldFindBeveragesByExistingOrderIdUnsorted()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","cantDeleteFinishedOrders","cantDeleteFinishedOrders()",""
"passed","Mon Mar 28 20:16:05 GMT 2022","Mon Mar 28 20:16:05 GMT 2022","62","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetBeverages","canGetBeverages()",""
