"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 20 22:31:56 GMT 2022","Sun Mar 20 22:31:56 GMT 2022","12","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotFindOrderByOwnerAndActive","itShouldNotFindOrderByOwnerAndActive()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canResetBalance","canResetBalance()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_order","addBeverageThrowsEntityNotFoundException_order()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsFakeCoinException","addBalanceThrowsFakeCoinException()",""
"passed","Sun Mar 20 22:32:00 GMT 2022","Sun Mar 20 22:32:00 GMT 2022","154","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetAppInfo","canGetAppInfo()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetActiveOrder","canGetActiveOrder()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","37","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsBeverageCantBeProcessedException","processBeverageThrowsBeverageCantBeProcessedException()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canDeleteOrder","canDeleteOrder()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","2","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canAddVolume","canAddVolume()",""
"skipped","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","0","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","cantDeleteFinishedOrders","cantDeleteFinishedOrders()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetOrder","canGetOrder()",""
"passed","Sun Mar 20 22:32:00 GMT 2022","Sun Mar 20 22:32:00 GMT 2022","2","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetDbConfig","canGetDbConfig()",""
"passed","Sun Mar 20 22:31:56 GMT 2022","Sun Mar 20 22:31:56 GMT 2022","13","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldNotFindUserByUsername","itShouldNotFindUserByUsername()",""
"skipped","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","1","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","throwsExceptionWhenRunJob","throwsExceptionWhenRunJob()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","getOrderThrowsEntityNotFoundException","getOrderThrowsEntityNotFoundException()",""
"passed","Sun Mar 20 22:31:56 GMT 2022","Sun Mar 20 22:31:56 GMT 2022","62","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsEntityNotFoundException_order","addBalanceThrowsEntityNotFoundException_order()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canCreateOrder","canCreateOrder()",""
"passed","Sun Mar 20 22:31:56 GMT 2022","Sun Mar 20 22:31:56 GMT 2022","52","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc()",""
"passed","Sun Mar 20 22:32:01 GMT 2022","Sun Mar 20 22:32:01 GMT 2022","38","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canPassBeveragesToStatus","canPassBeveragesToStatus()",""
