"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","orderControllerLoads","orderControllerLoads()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","cantDeleteFinishedOrders","cantDeleteFinishedOrders()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","54","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdatePriceAndModificationDate","itShouldUpdatePriceAndModificationDate()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddMoreBeverage","canAddMoreBeverage()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","90","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetAppInfo","canGetAppInfo()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","1","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetRestConfig","canGetRestConfig()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","2","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canAddVolume","canAddVolume()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","19","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotFindOrderByOwnerAndActive","itShouldNotFindOrderByOwnerAndActive()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsEntityNotFoundException_order","addBalanceThrowsEntityNotFoundException_order()",""
"skipped","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","0","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","throwsExceptionWhenRunJob","throwsExceptionWhenRunJob()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsBeverageCantBeSelectedException","addBeverageThrowsBeverageCantBeSelectedException()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","33","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsBeverageCantBeProcessedException","processBeverageThrowsBeverageCantBeProcessedException()",""
"passed","Thu Mar 24 15:16:30 GMT 2022","Thu Mar 24 15:16:30 GMT 2022","22","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrderByOwnerAndActive","itShouldFindOrderByOwnerAndActive()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSubmitOrder","canSubmitOrder()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_order","addBeverageThrowsEntityNotFoundException_order()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","151","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldFindBeveragesByExistingOrderIdUnsorted","itShouldFindBeveragesByExistingOrderIdUnsorted()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsIllegalArgumentException","processBeverageThrowsIllegalArgumentException()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canCreateOrder","canCreateOrder()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSelectIce","canSelectIce()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","homeControllerLoads","homeControllerLoads()",""
"passed","Thu Mar 24 15:16:28 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","250","","Тесты репозитория BeveragesRepository","","com.sbt.pprb.qa.test_task.repository.BeveragesRepositoryTest","itShouldUpdateBeverageAvailableVolume","itShouldUpdateBeverageAvailableVolume()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","51","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateDesc()",""
"passed","Thu Mar 24 15:16:30 GMT 2022","Thu Mar 24 15:16:30 GMT 2022","10","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldFindExistingUserByUsername","itShouldFindExistingUserByUsername()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","89","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetBeverages","canGetBeverages()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeBeverage","canTakeBeverage()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canDeleteOrder","canDeleteOrder()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","1","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetVolumes","canGetVolumes()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","25","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldDeleteActiveOrderByOwner","itShouldDeleteActiveOrderByOwner()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetFinishedOrders","canGetFinishedOrders()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","31","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canPassBeveragesToStatus","canPassBeveragesToStatus()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetOrder","canGetOrder()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","2","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetDbConfig","canGetDbConfig()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canRemoveBeverage","canRemoveBeverage()",""
"passed","Thu Mar 24 15:16:30 GMT 2022","Thu Mar 24 15:16:30 GMT 2022","22","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldNotFindUserByUsername","itShouldNotFindUserByUsername()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","14","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldGetCorrectNextOrderNumberByOne","itShouldGetCorrectNextOrderNumberByOne()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","37","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","registerControllerLoads","registerControllerLoads()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsFakeCoinException","addBalanceThrowsFakeCoinException()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","41","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:30 GMT 2022","51","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","3","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","applicationInfoControllerLoads","applicationInfoControllerLoads()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeLastBeverage","canTakeLastBeverage()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","50","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","37","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldFindBeverageVolumesByBeverage","itShouldFindBeverageVolumesByBeverage()",""
"passed","Thu Mar 24 15:16:29 GMT 2022","Thu Mar 24 15:16:29 GMT 2022","24","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdatePriceAndVolumeAndModificationDate","itShouldUpdatePriceAndVolumeAndModificationDate()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","84","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canCreateUser","canCreateUser()",""
"passed","Thu Mar 24 15:16:30 GMT 2022","Thu Mar 24 15:16:30 GMT 2022","109","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotDeleteNotActiveOrdersByOwner","itShouldNotDeleteNotActiveOrdersByOwner()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:34 GMT 2022","2","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","beverageControllerLoads","beverageControllerLoads()",""
"passed","Thu Mar 24 15:16:34 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","102","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","willThrowWhenUsernameIsTaken","willThrowWhenUsernameIsTaken()",""
"passed","Thu Mar 24 15:16:35 GMT 2022","Thu Mar 24 15:16:35 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_beverageVolume","addBeverageThrowsEntityNotFoundException_beverageVolume()",""
