"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","3","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrderCreateRequest","itShouldReturnUnauthorizedOnOrderCreateRequest()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:22 GMT 2022","1","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","8","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldFindExistingUserByUsername","itShouldFindExistingUserByUsername()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","105","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldAddBeverage","itShouldAddBeverage()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","21","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdateVolumeAndModificationDate","itShouldUpdateVolumeAndModificationDate()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","13","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnOrdersList","itShouldReturnOrdersList()",""
"passed","Sun Apr 03 14:28:16 GMT 2022","Sun Apr 03 14:28:16 GMT 2022","9","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnDbConfigRequest","itShouldReturnUnauthorizedOnDbConfigRequest()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:22 GMT 2022","1","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canPassBeveragesToStatus","canPassBeveragesToStatus()",""
"passed","Sun Apr 03 14:28:11 GMT 2022","Sun Apr 03 14:28:12 GMT 2022","190","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldThrowUsernameAlreadyTakenException","itShouldThrowUsernameAlreadyTakenException()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","8","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldThrowInternalExceptionWhenDeletingFinishedOrders","itShouldThrowInternalExceptionWhenDeletingFinishedOrders()",""
"passed","Sun Apr 03 14:28:12 GMT 2022","Sun Apr 03 14:28:12 GMT 2022","11","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldReturnRegisterPage","itShouldReturnRegisterPage()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","16","","Тесты сервиса UserDetailsServiceImpl","","com.sbt.pprb.qa.test_task.service.UserDetailsServiceImplTest","itShouldReturnUserDetails","itShouldReturnUserDetails()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsEntityNotFoundException_order","addBalanceThrowsEntityNotFoundException_order()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","4","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldDeleteOrder","itShouldDeleteOrder()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","33","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldFindBeverageVolumesByBeverage","itShouldFindBeverageVolumesByBeverage()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","18","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldDeleteActiveOrderByOwner","itShouldDeleteActiveOrderByOwner()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","5","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetFinishedOrders","canGetFinishedOrders()",""
"passed","Sun Apr 03 14:28:16 GMT 2022","Sun Apr 03 14:28:16 GMT 2022","7","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnAppInfoRequest","itShouldReturnUnauthorizedOnAppInfoRequest()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","getOrderThrowsEntityNotFoundException","getOrderThrowsEntityNotFoundException()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","9","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldSubmitOrder","itShouldSubmitOrder()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","resetBalanceThrowsEntityNotFoundException_order","resetBalanceThrowsEntityNotFoundException_order()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","6","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldAddBalance","itShouldAddBalance()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","5","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldRemoveBeverage","itShouldRemoveBeverage()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","52","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedAsc()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","5","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canCreateOrder","canCreateOrder()",""
"passed","Sun Apr 03 14:28:17 GMT 2022","Sun Apr 03 14:28:17 GMT 2022","9","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldReturnUnauthorizedOnBeveragesRequest","itShouldReturnUnauthorizedOnBeveragesRequest()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","7","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrderRequest","itShouldReturnUnauthorizedOnOrderRequest()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsIllegalArgumentException","processBeverageThrowsIllegalArgumentException()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","9","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrdersDeleteRequest","itShouldReturnUnauthorizedOnOrdersDeleteRequest()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","48","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","5","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnRemoveBeverageRequest","itShouldReturnUnauthorizedOnRemoveBeverageRequest()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","4","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnNotFoundWhenNoActiveOrder","itShouldReturnNotFoundWhenNoActiveOrder()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","6","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnResetBalanceRequest","itShouldReturnUnauthorizedOnResetBalanceRequest()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","9","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnNoContentWhenDeletingFinishedOrders","itShouldReturnNoContentWhenDeletingFinishedOrders()",""
"passed","Sun Apr 03 14:28:16 GMT 2022","Sun Apr 03 14:28:16 GMT 2022","5","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnUnauthorizedOnRestConfigRequest","itShouldReturnUnauthorizedOnRestConfigRequest()",""
"passed","Sun Apr 03 14:28:19 GMT 2022","Sun Apr 03 14:28:19 GMT 2022","4","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","homeControllerLoads","homeControllerLoads()",""
"passed","Sun Apr 03 14:28:09 GMT 2022","Sun Apr 03 14:28:09 GMT 2022","326","","Тесты фильтров запросов (SecurityConfig)","","com.sbt.pprb.qa.test_task.controller.mvc.SecurityFiltersTest","itShouldAddHintHeaders","itShouldAddHintHeaders()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:22 GMT 2022","18","","Тесты сервиса ApplicationInfoService","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetAppInfo","canGetAppInfo()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeBeverage","canTakeBeverage()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetOrder","canGetOrder()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","4","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnOrdersListRequest","itShouldReturnUnauthorizedOnOrdersListRequest()",""
"passed","Sun Apr 03 14:28:19 GMT 2022","Sun Apr 03 14:28:19 GMT 2022","1","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","beverageControllerLoads","beverageControllerLoads()",""
"passed","Sun Apr 03 14:28:04 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","211","","Тесты репозитория BeveragesRepository","","com.sbt.pprb.qa.test_task.repository.BeveragesRepositoryTest","itShouldUpdateBeverageAvailableVolume","itShouldUpdateBeverageAvailableVolume()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canDeleteOrder","canDeleteOrder()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsBeverageCantBeSelectedException","addBeverageThrowsBeverageCantBeSelectedException()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","3","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnAddBeverageRequest","itShouldReturnUnauthorizedOnAddBeverageRequest()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","7","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldResetBalance","itShouldResetBalance()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetActiveOrder","canGetActiveOrder()",""
"passed","Sun Apr 03 14:28:17 GMT 2022","Sun Apr 03 14:28:17 GMT 2022","5","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldReturnUnauthorizedOnAddAvailableVolumeRequest","itShouldReturnUnauthorizedOnAddAvailableVolumeRequest()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","0","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canRemoveBeverage","canRemoveBeverage()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddBalanceAndChangeAmountOf10To500","canAddBalanceAndChangeAmountOf10To500()",""
"passed","Sun Apr 03 14:28:17 GMT 2022","Sun Apr 03 14:28:17 GMT 2022","14","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldAddAvailableVolume","itShouldAddAvailableVolume()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:22 GMT 2022","10","","Тесты сервиса OrderProcessingService","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","throwsExceptionWhenRunJob","throwsExceptionWhenRunJob()",""
"passed","Sun Apr 03 14:28:12 GMT 2022","Sun Apr 03 14:28:12 GMT 2022","124","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldCreateNewUser","itShouldCreateNewUser()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","14","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldSelectIce","itShouldSelectIce()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","14","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldProcessBeverage","itShouldProcessBeverage()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:22 GMT 2022","1","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canAddVolume","canAddVolume()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","28","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted","itShouldFindOrdersByOwnerAndNotActiveAndUnsorted()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSubmitOrder","canSubmitOrder()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","17","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrderByOwnerAndActive","itShouldFindOrderByOwnerAndActive()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","72","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotDeleteNotActiveOrdersByOwner","itShouldNotDeleteNotActiveOrdersByOwner()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","3","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnProcessBeverageRequest","itShouldReturnUnauthorizedOnProcessBeverageRequest()",""
"passed","Sun Apr 03 14:28:19 GMT 2022","Sun Apr 03 14:28:19 GMT 2022","2","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","applicationInfoControllerLoads","applicationInfoControllerLoads()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","109","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","willThrowWhenUsernameIsTaken","willThrowWhenUsernameIsTaken()",""
"passed","Sun Apr 03 14:28:12 GMT 2022","Sun Apr 03 14:28:12 GMT 2022","17","","Тесты контроллера HomeController","","com.sbt.pprb.qa.test_task.controller.mvc.HomeControllerTest","itShouldReturnMainPage","itShouldReturnMainPage()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddNewBeverage","canAddNewBeverage()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","126","","Тесты репозитория OrderBeveragesRepository","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldFindBeveragesByExistingOrderIdUnsorted","itShouldFindBeveragesByExistingOrderIdUnsorted()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","105","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canCreateUser","canCreateUser()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","9","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldGetCorrectNextOrderNumberByOne","itShouldGetCorrectNextOrderNumberByOne()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса UserService","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canGetUserByUsername","canGetUserByUsername()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","23","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","processBeverageThrowsBeverageCantBeProcessedException","processBeverageThrowsBeverageCantBeProcessedException()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:22 GMT 2022","1","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetVolumes","canGetVolumes()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","9","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldCreateOrder","itShouldCreateOrder()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddMoreBeverage","canAddMoreBeverage()",""
"passed","Sun Apr 03 14:28:19 GMT 2022","Sun Apr 03 14:28:19 GMT 2022","2","","Тесты проверки создания контроллеров","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","orderControllerLoads","orderControllerLoads()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","12","","Тесты репозитория OrdersRepository","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldNotFindOrderByOwnerAndActive","itShouldNotFindOrderByOwnerAndActive()",""
"passed","Sun Apr 03 14:28:12 GMT 2022","Sun Apr 03 14:28:12 GMT 2022","14","","Тесты контроллера RegisterController","","com.sbt.pprb.qa.test_task.controller.mvc.RegisterControllerTest","itShouldReturnUnauthorizedWhenRequestRegisterPage","itShouldReturnUnauthorizedWhenRequestRegisterPage()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","cantDeleteFinishedOrders","cantDeleteFinishedOrders()",""
"passed","Sun Apr 03 14:28:16 GMT 2022","Sun Apr 03 14:28:16 GMT 2022","11","","Тесты контроллера апи ApplicationInfoController","","com.sbt.pprb.qa.test_task.controller.api.ApplicationInfoControllerTest","itShouldReturnDbConfig","itShouldReturnDbConfig()",""
"passed","Sun Apr 03 14:28:22 GMT 2022","Sun Apr 03 14:28:22 GMT 2022","31","","Тесты сервиса BeverageService","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canGetBeverages","canGetBeverages()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsFakeCoinException","addBalanceThrowsFakeCoinException()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","2","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_beverageVolume","addBeverageThrowsEntityNotFoundException_beverageVolume()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса UserDetailsServiceImpl","","com.sbt.pprb.qa.test_task.service.UserDetailsServiceImplTest","itShouldThrowUsernameNotFoundException","itShouldThrowUsernameNotFoundException()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","22","","Тесты репозитория BeverageVolumesRepository","","com.sbt.pprb.qa.test_task.repository.BeverageVolumesRepositoryTest","itShouldUpdatePriceAndVolumeAndModificationDate","itShouldUpdatePriceAndVolumeAndModificationDate()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSelectIce","canSelectIce()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","3","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnSelectIceRequest","itShouldReturnUnauthorizedOnSelectIceRequest()",""
"passed","Sun Apr 03 14:28:05 GMT 2022","Sun Apr 03 14:28:05 GMT 2022","10","","Тесты репозитория UsersRepository","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldNotFindUserByUsername","itShouldNotFindUserByUsername()",""
"passed","Sun Apr 03 14:28:17 GMT 2022","Sun Apr 03 14:28:17 GMT 2022","24","","Тесты контроллера апи BeverageController","","com.sbt.pprb.qa.test_task.controller.api.BeverageControllerTest","itShouldReturnBeverages","itShouldReturnBeverages()",""
"passed","Sun Apr 03 14:28:14 GMT 2022","Sun Apr 03 14:28:14 GMT 2022","3","","Тесты контроллера апи OrderController","","com.sbt.pprb.qa.test_task.controller.api.OrderControllerTest","itShouldReturnUnauthorizedOnAddBalanceRequest","itShouldReturnUnauthorizedOnAddBalanceRequest()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","1","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_order","addBeverageThrowsEntityNotFoundException_order()",""
"passed","Sun Apr 03 14:28:23 GMT 2022","Sun Apr 03 14:28:23 GMT 2022","3","","Тесты сервиса OrderService","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeLastBeverage","canTakeLastBeverage()",""
